scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,7,1.30569601
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,8,1.30150402
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,0,0.208895996
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,1,0.197632
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,2,0.196608007
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,3,0.199680001
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,4,0.198655993
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,5,0.199680001
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,6,0.196480006
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,7,0.202751994
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,8,0.196608007
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,0,0.317440003
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,1,0.32032001
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,2,0.318367988
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,3,0.315391988
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,4,0.319487989
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,5,0.319487989
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,6,0.320511997
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,7,0.319487989
Grid,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,8,0.320416003
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,0,0.265215993
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,1,0.263168007
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,2,0.262143999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,3,0.267264009
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,4,0.267264009
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,5,0.269311994
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,6,0.261119992
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,7,0.262143999
CoastalCliffLow,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,8,0.265215993
