scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,4,1.74694395
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,5,1.75718403
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,6,1.74767995
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,7,1.74899197
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-matched,8,1.74387205
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,0,1.84319997
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,1,1.83910406
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,2,1.847296
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,3,1.84924805
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,4,1.85036802
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,5,1.85139203
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,6,1.85241604
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,7,1.85036802
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,integrated-tensor,8,1.83603203
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,0,1.97119999
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,1,1.93535995
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,2,1.941504
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,3,1.93945599
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,4,1.91692805
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,5,1.93433595
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,6,1.93535995
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,7,1.92409599
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-traversal,8,1.92496002
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,0,0.104447998
Grid,primary,packet-shuffled,TinyBVH-binned-SAH,256,144,16,separated-matched-leaves,1,0.0969600007
