scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,0,2.65318394
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,1,2.63680005
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,2,2.65929604
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,3,2.65523195
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,4,2.63168001
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,5,2.61836791
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,6,2.63680005
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,7,2.61836791
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-traversal,8,2.65500808
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,0,0.262143999
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,1,0.258047998
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,2,0.258047998
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,3,0.257824004
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,4,0.25772801
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,5,0.257791996
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,6,0.259840012
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,7,0.258047998
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-matched-leaves,8,0.256992012
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,0,0.330751985
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,1,0.328704
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,2,0.327679992
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,3,0.329728007
CheckerHigh,primary,packet-shuffled,builtin-binned-SAH,256,144,8,separated-tensor-leaves,4,0.330751985
