scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,6,0.58572799
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,7,0.587776005
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,integrated-tensor,8,0.579584002
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,0,0.263168007
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,1,0.260096014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,2,0.260096014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,3,0.260960013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,4,0.260096014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,5,0.260096014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,6,0.260096014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,7,0.262143999
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-traversal,8,0.261023998
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,0,0.215872005
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,1,0.208895996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,2,0.208895996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,3,0.208895996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,4,0.209920004
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,5,0.208895996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,6,0.208895996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,7,0.209792003
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-matched-leaves,8,0.209184006
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,0,0.308223993
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,1,0.307072014
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,2,0.320383996
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,3,0.306944013
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,4,0.306176007
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,5,0.307200015
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,6,0.307040006
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,7,0.307200015
CheckerLow,secondary-diffuse,packet-shuffled,builtin-binned-SAH,256,144,16,separated-tensor-leaves,8,0.307904005
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,0,0.474112004
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,1,0.462624013
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,2,0.462848008
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,3,0.449216008
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,4,0.464895993
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,5,0.462687999
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,6,0.446464002
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,7,0.463871986
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-cuda32,8,0.46864
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,0,0.766655982
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,1,0.809984028
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,2,0.78640002
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,3,0.790495992
CheckerMid,secondary-diffuse,pixel-ordered,builtin-binned-SAH,256,144,16,integrated-matched,4,0.812031984
